task_id,phase,category,scope,department,district,source,method,api_or_url,output_path,description,depends_on,priority,status
COV100-CLIMA-01_Concepcion-Horqueta,1_API,CLIMA,localidade,01_Concepcion,Horqueta,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/01_Concepcion/Horqueta/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Horqueta. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-01_Concepcion-Horqueta,P1,done
COV100-SOLO-01_Concepcion-Horqueta,1_API,SOLO,localidade,01_Concepcion,Horqueta,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/01_Concepcion/Horqueta/DADOS.md,"Consultar SoilGrids 2.0 para Horqueta: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-01_Concepcion-Horqueta,P2,todo
COV100-LUZ-01_Concepcion-Horqueta,1_API,POLUICAO_LUMINOSA,localidade,01_Concepcion,Horqueta,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/01_Concepcion/Horqueta/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Horqueta via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-01_Concepcion-Horqueta,P2,done
COV100-SAUDE-01_Concepcion-Horqueta,2_WEB,SAUDE,localidade,01_Concepcion,Horqueta,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/01_Concepcion/Horqueta/DADOS.md,"Levantar infraestrutura de saúde em Horqueta: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-01_Concepcion-Horqueta,2_WEB,CELULAR,localidade,01_Concepcion,Horqueta,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/01_Concepcion/Horqueta/DADOS.md,"Verificar cobertura móvel em Horqueta por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-01_Concepcion-Horqueta,2_WEB,INTERNET,localidade,01_Concepcion,Horqueta,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/01_Concepcion/Horqueta/DADOS.md,"Verificar disponibilidade de internet fixa em Horqueta: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-01_Concepcion-Horqueta,2_WEB,COMBUSTIVEL,localidade,01_Concepcion,Horqueta,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/01_Concepcion/Horqueta/DADOS.md,"Contar postos de combustível em raio de 5km de Horqueta via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-01_Concepcion-Horqueta,P2,done
COV100-TERRA-01_Concepcion-Horqueta,2_WEB,TERRA_RURAL,localidade,01_Concepcion,Horqueta,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/01_Concepcion/Horqueta/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Horqueta nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-01_Concepcion-Horqueta,2_WEB,IMOVEL_URBANO,localidade,01_Concepcion,Horqueta,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/01_Concepcion/Horqueta/DADOS.md,"Pesquisar custo de imóveis residenciais em Horqueta: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-01_Concepcion-Itacua,1_API,CLIMA,localidade,01_Concepcion,Itacua,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/01_Concepcion/Itacua/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Itacua. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-01_Concepcion-Itacua,P1,done
COV100-SOLO-01_Concepcion-Itacua,1_API,SOLO,localidade,01_Concepcion,Itacua,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/01_Concepcion/Itacua/DADOS.md,"Consultar SoilGrids 2.0 para Itacua: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-01_Concepcion-Itacua,P2,todo
COV100-LUZ-01_Concepcion-Itacua,1_API,POLUICAO_LUMINOSA,localidade,01_Concepcion,Itacua,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/01_Concepcion/Itacua/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Itacua via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-01_Concepcion-Itacua,P2,done
COV100-SAUDE-01_Concepcion-Itacua,2_WEB,SAUDE,localidade,01_Concepcion,Itacua,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/01_Concepcion/Itacua/DADOS.md,"Levantar infraestrutura de saúde em Itacua: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-01_Concepcion-Itacua,2_WEB,CELULAR,localidade,01_Concepcion,Itacua,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/01_Concepcion/Itacua/DADOS.md,"Verificar cobertura móvel em Itacua por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-01_Concepcion-Itacua,2_WEB,INTERNET,localidade,01_Concepcion,Itacua,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/01_Concepcion/Itacua/DADOS.md,"Verificar disponibilidade de internet fixa em Itacua: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-01_Concepcion-Itacua,2_WEB,COMBUSTIVEL,localidade,01_Concepcion,Itacua,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/01_Concepcion/Itacua/DADOS.md,"Contar postos de combustível em raio de 5km de Itacua via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-01_Concepcion-Itacua,P2,done
COV100-TERRA-01_Concepcion-Itacua,2_WEB,TERRA_RURAL,localidade,01_Concepcion,Itacua,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/01_Concepcion/Itacua/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Itacua nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-01_Concepcion-Itacua,2_WEB,IMOVEL_URBANO,localidade,01_Concepcion,Itacua,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/01_Concepcion/Itacua/DADOS.md,"Pesquisar custo de imóveis residenciais em Itacua: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-01_Concepcion-Loreto,1_API,CLIMA,localidade,01_Concepcion,Loreto,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/01_Concepcion/Loreto/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Loreto. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-01_Concepcion-Loreto,P1,done
COV100-SOLO-01_Concepcion-Loreto,1_API,SOLO,localidade,01_Concepcion,Loreto,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/01_Concepcion/Loreto/DADOS.md,"Consultar SoilGrids 2.0 para Loreto: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-01_Concepcion-Loreto,P2,todo
COV100-LUZ-01_Concepcion-Loreto,1_API,POLUICAO_LUMINOSA,localidade,01_Concepcion,Loreto,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/01_Concepcion/Loreto/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Loreto via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-01_Concepcion-Loreto,P2,done
COV100-SAUDE-01_Concepcion-Loreto,2_WEB,SAUDE,localidade,01_Concepcion,Loreto,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/01_Concepcion/Loreto/DADOS.md,"Levantar infraestrutura de saúde em Loreto: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-01_Concepcion-Loreto,2_WEB,CELULAR,localidade,01_Concepcion,Loreto,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/01_Concepcion/Loreto/DADOS.md,"Verificar cobertura móvel em Loreto por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-01_Concepcion-Loreto,2_WEB,INTERNET,localidade,01_Concepcion,Loreto,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/01_Concepcion/Loreto/DADOS.md,"Verificar disponibilidade de internet fixa em Loreto: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-01_Concepcion-Loreto,2_WEB,COMBUSTIVEL,localidade,01_Concepcion,Loreto,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/01_Concepcion/Loreto/DADOS.md,"Contar postos de combustível em raio de 5km de Loreto via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-01_Concepcion-Loreto,P2,done
COV100-TERRA-01_Concepcion-Loreto,2_WEB,TERRA_RURAL,localidade,01_Concepcion,Loreto,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/01_Concepcion/Loreto/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Loreto nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-01_Concepcion-Loreto,2_WEB,IMOVEL_URBANO,localidade,01_Concepcion,Loreto,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/01_Concepcion/Loreto/DADOS.md,"Pesquisar custo de imóveis residenciais em Loreto: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-01_Concepcion-Paso_Barreto,1_API,CLIMA,localidade,01_Concepcion,Paso_Barreto,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/01_Concepcion/Paso_Barreto/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Paso_Barreto. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-01_Concepcion-Paso_Barreto,P1,done
COV100-SOLO-01_Concepcion-Paso_Barreto,1_API,SOLO,localidade,01_Concepcion,Paso_Barreto,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/01_Concepcion/Paso_Barreto/DADOS.md,"Consultar SoilGrids 2.0 para Paso_Barreto: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-01_Concepcion-Paso_Barreto,P2,todo
COV100-LUZ-01_Concepcion-Paso_Barreto,1_API,POLUICAO_LUMINOSA,localidade,01_Concepcion,Paso_Barreto,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/01_Concepcion/Paso_Barreto/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Paso_Barreto via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-01_Concepcion-Paso_Barreto,P2,done
