task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
STR-10_Alto_Parana-Hernandarias,estrutura,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Iruna,estrutura,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Itakyry,estrutura,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Juan_Emilio_OLeary,estrutura,10_Alto_Parana,Juan_Emilio_OLeary,Departamentos/10_Alto_Parana/Juan_Emilio_OLeary,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Juan_Leon_Mallorquin,estrutura,10_Alto_Parana,Juan_Leon_Mallorquin,Departamentos/10_Alto_Parana/Juan_Leon_Mallorquin,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Los_Cedrales,estrutura,10_Alto_Parana,Los_Cedrales,Departamentos/10_Alto_Parana/Los_Cedrales,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Mbaracayu,estrutura,10_Alto_Parana,Mbaracayu,Departamentos/10_Alto_Parana/Mbaracayu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Minga_Guazu,estrutura,10_Alto_Parana,Minga_Guazu,Departamentos/10_Alto_Parana/Minga_Guazu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Minga_Pora,estrutura,10_Alto_Parana,Minga_Pora,Departamentos/10_Alto_Parana/Minga_Pora,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Nacunday,estrutura,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Naranjal,estrutura,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Presidente_Franco,estrutura,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-San_Alberto,estrutura,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-San_Cristobal,estrutura,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Santa_Fe_del_Parana,estrutura,10_Alto_Parana,Santa_Fe_del_Parana,Departamentos/10_Alto_Parana/Santa_Fe_del_Parana,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Santa_Rita,estrutura,10_Alto_Parana,Santa_Rita,Departamentos/10_Alto_Parana/Santa_Rita,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Santa_Rosa_del_Monday,estrutura,10_Alto_Parana,Santa_Rosa_del_Monday,Departamentos/10_Alto_Parana/Santa_Rosa_del_Monday,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Tavapy,estrutura,10_Alto_Parana,Tavapy,Departamentos/10_Alto_Parana/Tavapy,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-10_Alto_Parana-Yguazu,estrutura,10_Alto_Parana,Yguazu,Departamentos/10_Alto_Parana/Yguazu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Aregua,estrutura,11_Central,Aregua,Departamentos/11_Central/Aregua,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Capiata,estrutura,11_Central,Capiata,Departamentos/11_Central/Capiata,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Fernando_de_la_Mora,estrutura,11_Central,Fernando_de_la_Mora,Departamentos/11_Central/Fernando_de_la_Mora,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Guarambare,estrutura,11_Central,Guarambare,Departamentos/11_Central/Guarambare,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Ita,estrutura,11_Central,Ita,Departamentos/11_Central/Ita,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Itaugua,estrutura,11_Central,Itaugua,Departamentos/11_Central/Itaugua,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-J_Augusto_Saldivar,estrutura,11_Central,J_Augusto_Saldivar,Departamentos/11_Central/J_Augusto_Saldivar,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Lambare,estrutura,11_Central,Lambare,Departamentos/11_Central/Lambare,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Limpio,estrutura,11_Central,Limpio,Departamentos/11_Central/Limpio,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Luque,estrutura,11_Central,Luque,Departamentos/11_Central/Luque,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Mariano_Roque_Alonso,estrutura,11_Central,Mariano_Roque_Alonso,Departamentos/11_Central/Mariano_Roque_Alonso,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Nemby,estrutura,11_Central,Nemby,Departamentos/11_Central/Nemby,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Nueva_Italia,estrutura,11_Central,Nueva_Italia,Departamentos/11_Central/Nueva_Italia,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-San_Antonio,estrutura,11_Central,San_Antonio,Departamentos/11_Central/San_Antonio,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-San_Lorenzo,estrutura,11_Central,San_Lorenzo,Departamentos/11_Central/San_Lorenzo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Villa_Elisa,estrutura,11_Central,Villa_Elisa,Departamentos/11_Central/Villa_Elisa,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Villeta,estrutura,11_Central,Villeta,Departamentos/11_Central/Villeta,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Ypacarai,estrutura,11_Central,Ypacarai,Departamentos/11_Central/Ypacarai,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-11_Central-Ypane,estrutura,11_Central,Ypane,Departamentos/11_Central/Ypane,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Alberdi,estrutura,12_Neembucu,Alberdi,Departamentos/12_Neembucu/Alberdi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Cerrito,estrutura,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Desmochados,estrutura,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-General_Diaz,estrutura,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Guazu_Cua,estrutura,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Humaita,estrutura,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Isla_Umbu,estrutura,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Laureles,estrutura,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Mayor_Martinez,estrutura,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Paso_de_Patria,estrutura,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Pilar,estrutura,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-San_Juan_del_Neembucu,estrutura,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Tacuaras,estrutura,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Villa_Franca,estrutura,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Villa_Oliva,estrutura,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-12_Neembucu-Villalbin,estrutura,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-13_Amambay-Bella_Vista,estrutura,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-13_Amambay-Capitan_Bado,estrutura,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-13_Amambay-Cerro_Cora,estrutura,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-13_Amambay-Karapai,estrutura,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-13_Amambay-Pedro_Juan_Caballero,estrutura,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-13_Amambay-Zanja_Pyta,estrutura,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Corpus_Christi,estrutura,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Curuguaty,estrutura,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-General_Caballero_Alvarez,estrutura,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Itanara,estrutura,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Katuete,estrutura,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-La_Paloma,estrutura,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Laurel,estrutura,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Maracana,estrutura,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Nueva_Esperanza,estrutura,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Puerto_Adela,estrutura,14_Canindeyu,Puerto_Adela,Departamentos/14_Canindeyu/Puerto_Adela,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Salto_del_Guaira,estrutura,14_Canindeyu,Salto_del_Guaira,Departamentos/14_Canindeyu/Salto_del_Guaira,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Villa_Ygatimi,estrutura,14_Canindeyu,Villa_Ygatimi,Departamentos/14_Canindeyu/Villa_Ygatimi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Yasy_Cany,estrutura,14_Canindeyu,Yasy_Cany,Departamentos/14_Canindeyu/Yasy_Cany,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Yby_Pyta,estrutura,14_Canindeyu,Yby_Pyta,Departamentos/14_Canindeyu/Yby_Pyta,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Ybyrarovana,estrutura,14_Canindeyu,Ybyrarovana,Departamentos/14_Canindeyu/Ybyrarovana,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-14_Canindeyu-Ypejhu,estrutura,14_Canindeyu,Ypejhu,Departamentos/14_Canindeyu/Ypejhu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Benjamin_Aceval,estrutura,15_Presidente_Hayes,Benjamin_Aceval,Departamentos/15_Presidente_Hayes/Benjamin_Aceval,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Campo_Aceval,estrutura,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-General_Bruguez,estrutura,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Jose_Falcon,estrutura,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Nanawa,estrutura,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Nueva_Asuncion,estrutura,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Puerto_Pinasco,estrutura,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Teniente_Esteban_Martinez,estrutura,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Teniente_Irala_Fernandez,estrutura,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-15_Presidente_Hayes-Villa_Hayes,estrutura,15_Presidente_Hayes,Villa_Hayes,Departamentos/15_Presidente_Hayes/Villa_Hayes,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-16_Boqueron-Boqueron,estrutura,16_Boqueron,Boqueron,Departamentos/16_Boqueron/Boqueron,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-16_Boqueron-Filadelfia,estrutura,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-16_Boqueron-Loma_Plata,estrutura,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-16_Boqueron-Mariscal_Estigarribia,estrutura,16_Boqueron,Mariscal_Estigarribia,Departamentos/16_Boqueron/Mariscal_Estigarribia,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-17_Alto_Paraguay-Bahia_Negra,estrutura,17_Alto_Paraguay,Bahia_Negra,Departamentos/17_Alto_Paraguay/Bahia_Negra,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-17_Alto_Paraguay-Capitan_Carmelo_Peralta,estrutura,17_Alto_Paraguay,Capitan_Carmelo_Peralta,Departamentos/17_Alto_Paraguay/Capitan_Carmelo_Peralta,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-17_Alto_Paraguay-Fuerte_Olimpo,estrutura,17_Alto_Paraguay,Fuerte_Olimpo,Departamentos/17_Alto_Paraguay/Fuerte_Olimpo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
STR-17_Alto_Paraguay-Puerto_Casado,estrutura,17_Alto_Paraguay,Puerto_Casado,Departamentos/17_Alto_Paraguay/Puerto_Casado,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
RES-00_Distrito_Capital-Asuncion,pesquisa,00_Distrito_Capital,Asuncion,Departamentos/00_Distrito_Capital/Asuncion,STR-00_Distrito_Capital-Asuncion,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Arroyito,pesquisa,01_Concepcion,Arroyito,Departamentos/01_Concepcion/Arroyito,STR-01_Concepcion-Arroyito,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Azotey,pesquisa,01_Concepcion,Azotey,Departamentos/01_Concepcion/Azotey,STR-01_Concepcion-Azotey,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Belen,pesquisa,01_Concepcion,Belen,Departamentos/01_Concepcion/Belen,STR-01_Concepcion-Belen,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Concepcion,pesquisa,01_Concepcion,Concepcion,Departamentos/01_Concepcion/Concepcion,STR-01_Concepcion-Concepcion,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Horqueta,pesquisa,01_Concepcion,Horqueta,Departamentos/01_Concepcion/Horqueta,STR-01_Concepcion-Horqueta,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Itacua,pesquisa,01_Concepcion,Itacua,Departamentos/01_Concepcion/Itacua,STR-01_Concepcion-Itacua,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Loreto,pesquisa,01_Concepcion,Loreto,Departamentos/01_Concepcion/Loreto,STR-01_Concepcion-Loreto,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Paso_Barreto,pesquisa,01_Concepcion,Paso_Barreto,Departamentos/01_Concepcion/Paso_Barreto,STR-01_Concepcion-Paso_Barreto,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-Paso_Horqueta,pesquisa,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,STR-01_Concepcion-Paso_Horqueta,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-San_Alfredo,pesquisa,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,STR-01_Concepcion-San_Alfredo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-San_Carlos_del_Apa,pesquisa,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,STR-01_Concepcion-San_Carlos_del_Apa,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
RES-01_Concepcion-San_Lazaro,pesquisa,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,STR-01_Concepcion-San_Lazaro,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
